,model_num,dataset,model_name,vae_beta,factor_vae_gamma,dip_vae_lambda_d_factor,dip_vae_lambda_od,beta_tc_vae_beta,annealed_vae_c_max,model_random_seed,elbo,kl_loss,loss,reconstruction_loss,regularizer,beta_vae_train_accuracy,beta_vae_eval_accuracy,factor_vae_train_accuracy,factor_vae_eval_accuracy,dci_informativeness_train,dci_informativeness_test,dci_disentanglement,dci_completeness,mig_discrete_mig,sap_score,modularity_score,modularity_explicitness_score_train,modularity_explicitness_score_test
1736,7136,'scream_dsprites','annealed_vae',,,,,,75.0,36,-7849.7119140625,75.261390686,8035.83203125,7774.4438476562,261.3845825195,0.2101,0.196,0.25670000000000004,0.24080000000000001,0.50416,0.12268000000000001,0.0021878804000000003,0.0054589557,0.0006089041,0.0006000000000000001,0.6246781191,0.5428777168,0.511239807
1737,7137,'scream_dsprites','annealed_vae',,,,,,75.0,37,-7850.4790039062,75.1096191406,7884.9741210938,7775.3774414062,109.6042861938,0.2114,0.19060000000000002,0.21150000000000002,0.20120000000000002,0.5197200000000001,0.12756,0.0027315364000000003,0.0038995428,0.00047422860000000003,0.0015600000000000002,0.6220204582000001,0.5463657411,0.5153766237
1738,7138,'scream_dsprites','annealed_vae',,,,,,75.0,38,-7813.9086914062,74.9740371704,7768.2856445312,7738.9360351562,29.3507804871,0.2119,0.1952,0.217,0.22060000000000002,0.5239,0.12648,0.0026942787000000003,0.0037082949000000003,0.0003555545,0.0026400000000000004,0.6345372758000001,0.5633604544,0.537936498
1739,7139,'scream_dsprites','annealed_vae',,,,,,75.0,39,-7848.7368164062,74.8505630493,7923.2934570312,7773.8837890625,149.4111633301,0.2101,0.1928,0.2122,0.2026,0.5195000000000001,0.12760000000000002,0.0019583703,0.0041409685,0.0004293576,0.0019200000000000003,0.6048711223000001,0.5559197711,0.5274467345
1740,7140,'scream_dsprites','annealed_vae',,,,,,75.0,40,-7847.6044921875,75.3032531738,8075.5029296875,7772.3090820312,303.201385498,0.20500000000000002,0.197,0.2197,0.218,0.50946,0.11956000000000001,0.0024075048000000003,0.004565133,0.0007873876000000001,0.0012000000000000001,0.6267268935,0.5405339735,0.5056766617
1741,7141,'scream_dsprites','annealed_vae',,,,,,75.0,41,-7850.3310546875,74.9778289795,7802.2016601562,7775.3515625,26.8520507812,0.2204,0.197,0.2795,0.2722,0.5136200000000001,0.12624000000000002,0.0044241168,0.005259578,0.0005395873,0.003,0.6521658304,0.554260481,0.5260475812000001
1742,7142,'scream_dsprites','annealed_vae',,,,,,75.0,42,-7852.7265625,75.0418930054,7820.7934570312,7777.6845703125,43.1058235168,0.2083,0.1956,0.2466,0.2406,0.50756,0.12384,0.0027679904000000003,0.0045036927,0.0003310818,0.0009600000000000001,0.6098920373,0.5490292392,0.5170519218
1743,7143,'scream_dsprites','annealed_vae',,,,,,75.0,43,-7849.763671875,74.9261245728,7848.7338867188,7774.8359375,73.8935546875,0.2122,0.1948,0.2106,0.211,0.51246,0.1208,0.0030808346,0.0038454869000000003,0.00045311820000000004,0.0026000000000000003,0.6277350484,0.5468366062000001,0.5148294927
1744,7144,'scream_dsprites','annealed_vae',,,,,,75.0,44,-7810.716796875,74.9183807373,7817.4165039062,7735.80078125,81.6150360107,0.211,0.1826,0.20420000000000002,0.2036,0.52532,0.13236,0.0051101298,0.0059662597000000005,0.0003982325,0.0024000000000000002,0.6208203804,0.5633888224,0.5377610472000001
1745,7145,'scream_dsprites','annealed_vae',,,,,,75.0,45,-7821.3696289062,75.1489105225,7895.158203125,7746.2192382812,148.9365997314,0.2149,0.192,0.20700000000000002,0.2068,0.51612,0.12764,0.0042160813000000005,0.0048592362,0.0009418276,0.0010400000000000001,0.6145618887000001,0.5625857521000001,0.5371613873000001
1746,7146,'scream_dsprites','annealed_vae',,,,,,75.0,46,-7869.7270507812,75.2376403809,8032.0747070312,7794.4926757812,237.5898742676,0.20700000000000002,0.19840000000000002,0.21130000000000002,0.2058,0.51664,0.12108000000000001,0.0017536094,0.0033117749000000003,0.00027617770000000003,0.0033200000000000005,0.6426270415,0.5419037267,0.5083665415
1747,7147,'scream_dsprites','annealed_vae',,,,,,75.0,47,-7854.9086914062,74.9702224731,7811.4150390625,7779.9409179688,31.4759998322,0.20700000000000002,0.19240000000000002,0.2155,0.2038,0.499,0.12132000000000001,0.0050352938,0.0152950745,0.0002302774,0.00168,0.6513104211,0.5411183987,0.5096332278
1748,7148,'scream_dsprites','annealed_vae',,,,,,75.0,48,-7867.79296875,74.9203262329,7872.5747070312,7792.8706054688,79.6968994141,0.2083,0.20500000000000002,0.2046,0.20600000000000002,0.5190800000000001,0.12772,0.0033497808,0.0033846656,0.0003372793,0.00136,0.5936848155000001,0.5522698423,0.5239604272
1749,7149,'scream_dsprites','annealed_vae',,,,,,75.0,49,-7851.3881835938,74.9870300293,7793.0639648438,7776.4033203125,16.6558246613,0.2079,0.2036,0.20770000000000002,0.21280000000000002,0.52498,0.1318,0.0036245113,0.0039480201000000005,0.0005563382,0.0016400000000000002,0.6305794018,0.5486352069,0.5153609184
1750,7150,'scream_dsprites','annealed_vae',,,,,,100.0,0,-7840.6376953125,100.2402801514,7980.7045898438,7740.3959960938,240.3153076172,0.21330000000000002,0.19,0.2116,0.20320000000000002,0.5116200000000001,0.12048,0.0022462219,0.0035486376,0.0003418478,0.0026400000000000004,0.6356231074,0.5442107272,0.5119684191
1751,7151,'scream_dsprites','annealed_vae',,,,,,100.0,1,-7875.5463867188,100.049659729,7826.8989257812,7775.4936523438,51.4024276733,0.2111,0.1928,0.2151,0.201,0.5147,0.12284,0.00167461,0.0029605462,0.0007890329,0.00216,0.6177704105,0.5406988813,0.5095047788
1752,7152,'scream_dsprites','annealed_vae',,,,,,100.0,2,-7837.8500976562,99.7506561279,7987.4018554688,7738.1044921875,249.3076019287,0.21860000000000002,0.192,0.22440000000000002,0.2026,0.52358,0.1308,0.0041190468,0.0056149028,0.0012088721,0.0012000000000000001,0.621757338,0.5621870588,0.5339949936
1753,7153,'scream_dsprites','annealed_vae',,,,,,100.0,3,-7838.716796875,100.0696411133,7808.5004882812,7738.6459960938,69.8658294678,0.22260000000000002,0.19140000000000001,0.2288,0.21180000000000002,0.5156000000000001,0.12628,0.0059231431,0.009610702300000001,0.0019309872,0.0024400000000000003,0.6681930909,0.5679052352,0.5433854443
1754,7154,'scream_dsprites','annealed_vae',,,,,,100.0,4,-7841.6518554688,99.8701019287,7871.6938476562,7741.7880859375,129.9120483398,0.21910000000000002,0.191,0.2086,0.19740000000000002,0.5181,0.12288000000000002,0.0015289398,0.0050957486,0.0005411516,0.00204,0.6377152340000001,0.5652202536,0.5408544872000001
1755,7155,'scream_dsprites','annealed_vae',,,,,,100.0,5,-7876.6928710938,100.2214660645,7997.8842773438,7776.47265625,221.4141082764,0.21050000000000002,0.193,0.2074,0.1956,0.5201600000000001,0.12488,0.001906694,0.0028252907,0.0005807287,0.00272,0.6198135124,0.5432770955,0.509241696
1756,7156,'scream_dsprites','annealed_vae',,,,,,100.0,6,-7883.7431640625,99.6957397461,8088.3076171875,7784.0434570312,304.258972168,0.211,0.188,0.212,0.20020000000000002,0.5101,0.12016,0.0034027103000000003,0.010100386900000001,0.0001866498,0.0012000000000000001,0.6305201964,0.5447135181,0.5136229307
1757,7157,'scream_dsprites','annealed_vae',,,,,,100.0,7,-7837.6713867188,99.9700546265,7771.8286132812,7737.69921875,34.1288833618,0.2243,0.19260000000000002,0.2109,0.21,0.51358,0.11988000000000001,0.0036552623,0.0042146001,0.00037558350000000003,0.00108,0.6333541617,0.5519346694,0.5203656487
1758,7158,'scream_dsprites','annealed_vae',,,,,,100.0,8,-7885.1791992188,100.1357192993,7920.833984375,7785.0400390625,135.7969970703,0.21030000000000001,0.1976,0.2051,0.2106,0.52,0.12896000000000002,0.0028736101,0.0030759839000000003,0.0008929855000000001,0.00168,0.5953987853,0.5459000704,0.5196553873
1759,7159,'scream_dsprites','annealed_vae',,,,,,100.0,9,-7873.013671875,99.7859954834,7987.2319335938,7773.2290039062,214.0040893555,0.22,0.19360000000000002,0.2136,0.212,0.5176000000000001,0.12164000000000001,0.0016516706,0.0044612437,0.00020295800000000002,0.00216,0.6219887017,0.5421418174,0.5086761119000001
1760,7160,'scream_dsprites','annealed_vae',,,,,,100.0,10,-7879.9638671875,99.7979507446,7982.2236328125,7780.1625976562,202.0582580566,0.20720000000000002,0.1952,0.21910000000000002,0.2218,0.5197400000000001,0.12436000000000001,0.0018180784,0.0039092751,0.0002852441,0.0012000000000000001,0.6003233658,0.5491802512,0.5178734982000001
1761,7161,'scream_dsprites','annealed_vae',,,,,,100.0,11,-7887.3330078125,100.1830596924,7970.2387695312,7787.1479492188,183.0824737549,0.2154,0.19160000000000002,0.21250000000000002,0.2054,0.50458,0.12516000000000002,0.003022017,0.0034322147,0.0004089793,0.0015600000000000002,0.6492674237,0.5416021438,0.5078137111000001
1762,7162,'scream_dsprites','annealed_vae',,,,,,100.0,12,-7890.04296875,100.1620559692,7951.8720703125,7789.8896484375,161.9918518066,0.2134,0.19140000000000001,0.2136,0.2024,0.5127400000000001,0.12212,0.0035122150000000004,0.0085607222,0.0007209389,0.0026400000000000004,0.6539274629,0.546408785,0.5132293049000001
1763,7163,'scream_dsprites','annealed_vae',,,,,,100.0,13,-7912.4365234375,99.8007202148,8011.9848632812,7812.642578125,199.3501434326,0.20650000000000002,0.1968,0.20520000000000002,0.20500000000000002,0.5207200000000001,0.12688000000000002,0.0036363777000000003,0.0054665493,0.00035070850000000004,0.00168,0.5833433928,0.5489978855000001,0.5183048349
1764,7164,'scream_dsprites','annealed_vae',,,,,,100.0,14,-7875.4990234375,99.8834609985,7892.0737304688,7775.6059570312,116.4618606567,0.2164,0.1938,0.2112,0.2036,0.51892,0.11952000000000002,0.0017418325,0.0030820188,0.0003495891,0.0020800000000000003,0.6001493541,0.5482632617000001,0.5152875302000001
1765,7165,'scream_dsprites','annealed_vae',,,,,,100.0,15,-7842.5439453125,100.2893829346,8031.6708984375,7742.2514648438,289.4202880859,0.20720000000000002,0.19460000000000002,0.2209,0.22160000000000002,0.51712,0.12244000000000001,0.0027658947000000003,0.0038198619000000002,0.00014594450000000002,0.00316,0.6567300602,0.5581416195000001,0.5345486139
1766,7166,'scream_dsprites','annealed_vae',,,,,,100.0,16,-7879.6328125,100.1591796875,7938.6640625,7779.4799804688,159.1856384277,0.2134,0.19360000000000002,0.2172,0.2078,0.50758,0.11856000000000001,0.0021052317,0.002384835,0.0002989022,0.00092,0.6404863429000001,0.5479391323,0.5173198688
1767,7167,'scream_dsprites','annealed_vae',,,,,,100.0,17,-7900.0170898438,100.0530853271,7856.0083007812,7799.9619140625,56.0499458313,0.2081,0.19540000000000002,0.21480000000000002,0.20600000000000002,0.51344,0.11732000000000001,0.0028646831000000003,0.0033511577000000002,0.0003872805,0.00124,0.577292802,0.5431345711000001,0.5118519291
1768,7168,'scream_dsprites','annealed_vae',,,,,,100.0,18,-7841.2158203125,100.2140808105,7955.0849609375,7741.001953125,214.0799713135,0.2107,0.2024,0.2087,0.1966,0.52436,0.124,0.0043173092,0.0044450323,0.0002724614,0.0018800000000000002,0.5995700963,0.5585774853000001,0.5302948926000001
1769,7169,'scream_dsprites','annealed_vae',,,,,,100.0,19,-7880.1889648438,99.9961700439,7801.8706054688,7780.193359375,21.6776046753,0.212,0.1922,0.211,0.20700000000000002,0.50946,0.12292000000000002,0.0024453635,0.0033216474,0.0004887177,0.00128,0.6377775094,0.5442265083,0.5078281139
1770,7170,'scream_dsprites','annealed_vae',,,,,,100.0,20,-7890.3046875,100.1194076538,7909.5151367188,7790.1821289062,119.3302841187,0.20980000000000001,0.20520000000000002,0.2088,0.2,0.5248200000000001,0.12624000000000002,0.0032890597000000002,0.0049525249000000006,0.0004888864,0.0027600000000000003,0.6298391935000001,0.5435783244,0.5135293628
1771,7171,'scream_dsprites','annealed_vae',,,,,,100.0,21,-7876.1865234375,99.9813308716,7800.9267578125,7776.2065429688,24.7140331268,0.2081,0.20040000000000002,0.2109,0.2088,0.51256,0.12772,0.0021129176,0.0024657107,0.0003678186,0.00136,0.6255399594000001,0.5493830431,0.515967108
1772,7172,'scream_dsprites','annealed_vae',,,,,,100.0,22,-7845.5654296875,100.0422973633,7792.4467773438,7745.5200195312,46.9299430847,0.2129,0.19920000000000002,0.2087,0.19340000000000002,0.5213,0.12752000000000002,0.0012332653,0.0030719958,0.0012033213000000001,0.0029200000000000003,0.6432372259,0.5504827639000001,0.5212455871
1773,7173,'scream_dsprites','annealed_vae',,,,,,100.0,23,-7845.5654296875,99.9711837769,7774.5405273438,7745.5932617188,28.9498977661,0.20950000000000002,0.1952,0.2132,0.1942,0.52276,0.1328,0.0038507521000000003,0.0052968527,0.0008697248,0.0012000000000000001,0.6109464691000001,0.5571823250000001,0.5304479929
1774,7174,'scream_dsprites','annealed_vae',,,,,,100.0,24,-7789.91015625,99.8285751343,7861.541015625,7690.0815429688,171.4568786621,0.3778,0.3674,0.3639,0.3558,0.5714600000000001,0.16528,0.018410066200000002,0.0198967691,0.008802936800000001,0.008480000000000001,0.8215801137000001,0.6525204374,0.6361380092000001
1775,7175,'scream_dsprites','annealed_vae',,,,,,100.0,25,-7876.4057617188,100.0446014404,7823.5620117188,7776.3642578125,47.1934280396,0.213,0.1952,0.2162,0.202,0.51924,0.12764,0.0029929632,0.0079902017,0.0006719222,0.0012000000000000001,0.6200460065,0.5507279764,0.5176985047
1776,7176,'scream_dsprites','annealed_vae',,,,,,100.0,26,-7892.7197265625,99.9398498535,7853.0029296875,7792.7768554688,60.2209129333,0.2106,0.19920000000000002,0.21250000000000002,0.197,0.51346,0.12156000000000002,0.0024693155,0.0024080085000000003,0.0002979427,0.00184,0.6343443744,0.5455597553,0.5119653486
1777,7177,'scream_dsprites','annealed_vae',,,,,,100.0,27,-7871.1323242188,100.092300415,7863.3413085938,7771.0341796875,92.304901123,0.2139,0.1904,0.21480000000000002,0.197,0.5179400000000001,0.12204000000000001,0.0022245288,0.0041914872,0.0003381192,0.0022,0.6264114823,0.5487548275,0.5156138676
1778,7178,'scream_dsprites','annealed_vae',,,,,,100.0,28,-7869.0844726562,100.1005477905,7869.486328125,7768.9833984375,100.5035324097,0.21130000000000002,0.19060000000000002,0.2089,0.20140000000000002,0.51666,0.12568000000000001,0.0035226025000000003,0.0050562402,0.0013255366,0.0013200000000000002,0.6436708626000001,0.5477081595000001,0.5181869318
1779,7179,'scream_dsprites','annealed_vae',,,,,,100.0,29,-7875.7124023438,99.7690582275,8006.9453125,7775.9482421875,230.9978942871,0.219,0.19720000000000001,0.20850000000000002,0.2,0.5139400000000001,0.12428000000000002,0.0027897111000000003,0.0049007549,0.0004469182,0.0024400000000000003,0.6253908568000001,0.5482619507000001,0.5146068012
1780,7180,'scream_dsprites','annealed_vae',,,,,,100.0,30,-7831.017578125,100.0308837891,7765.505859375,7730.9907226562,34.5058517456,0.2159,0.1842,0.21150000000000002,0.2074,0.51124,0.12356000000000002,0.0017441593,0.0028824311,0.0003029525,0.00168,0.6337977426,0.5526947066,0.5238679157
1781,7181,'scream_dsprites','annealed_vae',,,,,,100.0,31,-7838.5561523438,99.9756240845,7764.6528320312,7738.583984375,26.0730628967,0.21430000000000002,0.1942,0.20600000000000002,0.1956,0.5210600000000001,0.12208000000000001,0.0032609067000000003,0.0043926145,0.0007162134000000001,0.0018800000000000002,0.6014587084,0.5611625713,0.5358949470000001
1782,7182,'scream_dsprites','annealed_vae',,,,,,100.0,32,-7880.1591796875,100.1120529175,7892.2016601562,7780.0478515625,112.1548233032,0.2058,0.20140000000000002,0.2083,0.1958,0.5206000000000001,0.12040000000000001,0.0018738674000000001,0.0033098253000000003,0.00030871800000000003,0.0024400000000000003,0.6401217415,0.5481726883,0.5208614338
1783,7183,'scream_dsprites','annealed_vae',,,,,,100.0,33,-7897.3188476562,100.2134246826,8010.5205078125,7797.1020507812,213.4203338623,0.2087,0.2,0.20700000000000002,0.2074,0.51998,0.12624000000000002,0.0027396955,0.0043835371,0.00041386600000000004,0.001,0.6139964722,0.547802758,0.5162096026
1784,7184,'scream_dsprites','annealed_vae',,,,,,100.0,34,-7837.8686523438,100.074005127,7811.7495117188,7737.7939453125,73.9619445801,0.21530000000000002,0.19940000000000002,0.21710000000000002,0.2124,0.5228400000000001,0.1272,0.0031704052,0.0045488719,0.0015872883,0.00184,0.6417574257,0.557892181,0.5297269672
1785,7185,'scream_dsprites','annealed_vae',,,,,,100.0,35,-7878.6020507812,99.9430465698,7835.7919921875,7778.6586914062,57.1285858154,0.22080000000000002,0.19920000000000002,0.2106,0.2106,0.5150600000000001,0.12512,0.0014453655,0.0041439275,0.0004228818,0.0019200000000000003,0.6238109461,0.5435571033000001,0.5112314084
1786,7186,'scream_dsprites','annealed_vae',,,,,,100.0,36,-7837.2524414062,100.0122375488,7755.212890625,7737.2426757812,17.976480484,0.2079,0.2038,0.21,0.20420000000000002,0.52232,0.12940000000000002,0.0041202452,0.0060661859,0.0009096652,0.0009600000000000001,0.6151616191,0.5688140235,0.5426605059
1787,7187,'scream_dsprites','annealed_vae',,,,,,100.0,37,-7840.2680664062,100.0184020996,7766.9384765625,7740.2509765625,26.6841754913,0.21610000000000001,0.2036,0.2058,0.201,0.52356,0.12416,0.0037519487,0.0058386964,0.0018218081,0.00336,0.6387271293,0.5634703501,0.5376487064000001
1788,7188,'scream_dsprites','annealed_vae',,,,,,100.0,38,-7865.7001953125,99.8773803711,7888.4599609375,7765.8217773438,122.6398239136,0.21380000000000002,0.19240000000000002,0.2508,0.241,0.5159600000000001,0.12312000000000001,0.0025703395,0.0127674703,0.0014205172000000001,0.0019200000000000003,0.6037139614,0.5497776722000001,0.5180156815
1789,7189,'scream_dsprites','annealed_vae',,,,,,100.0,39,-7847.8598632812,99.9566879272,7792.177734375,7747.904296875,44.2713661194,0.2099,0.198,0.212,0.2036,0.5287000000000001,0.12660000000000002,0.0023672789,0.0035985905,0.0006332012,0.00248,0.6154280745,0.5551866177,0.5257870359
1790,7190,'scream_dsprites','annealed_vae',,,,,,100.0,40,-7839.5278320312,100.056137085,7796.1943359375,7739.4692382812,56.7279663086,0.2119,0.2006,0.2189,0.2114,0.5183,0.12092000000000001,0.0038036225,0.0041536117000000004,0.0003338975,0.0022400000000000002,0.6239030075,0.5530691922000001,0.5229344864000001
1791,7191,'scream_dsprites','annealed_vae',,,,,,100.0,41,-7875.2104492188,99.9394760132,7835.9291992188,7775.2729492188,60.656211853,0.2144,0.1996,0.22160000000000002,0.2144,0.5113800000000001,0.12252,0.0023862184,0.0031879973000000002,0.0002764337,0.00084,0.6136170725,0.5489714411000001,0.518939636
1792,7192,'scream_dsprites','annealed_vae',,,,,,100.0,42,-7870.8618164062,100.0274505615,7801.0380859375,7770.837890625,30.199836731,0.21,0.19740000000000002,0.2124,0.20020000000000002,0.51902,0.11964000000000001,0.0031635680000000003,0.005620238400000001,0.0002001549,0.0016,0.6141332462,0.5488586689,0.5218356219
1793,7193,'scream_dsprites','annealed_vae',,,,,,100.0,43,-7834.9223632812,100.0695266724,7804.361328125,7734.8579101562,69.5027618408,0.21530000000000002,0.192,0.2093,0.2026,0.52178,0.11988000000000001,0.0025062024,0.0024647921,0.000138743,0.00152,0.6366040049,0.5483510908,0.5160929894
1794,7194,'scream_dsprites','annealed_vae',,,,,,100.0,44,-7880.4418945312,99.9440841675,7838.4321289062,7780.4975585938,57.9317321777,0.21280000000000002,0.19720000000000001,0.20400000000000001,0.2054,0.5268400000000001,0.12756,0.0040137721,0.0047861576,0.0003879161,0.001,0.5899767381000001,0.5500084949,0.5233144525
1795,7195,'scream_dsprites','annealed_vae',,,,,,100.0,45,-7882.3041992188,100.319229126,8101.1713867188,7781.9799804688,319.1901550293,0.2117,0.1968,0.2122,0.1988,0.51444,0.12432000000000001,0.0022344277,0.0031382484000000003,0.0002253898,0.00248,0.6389388455,0.5442995727000001,0.5114534562
1796,7196,'scream_dsprites','annealed_vae',,,,,,100.0,46,-7883.6142578125,100.100151062,7883.6884765625,7783.5024414062,100.1772003174,0.2139,0.1976,0.21130000000000002,0.20120000000000002,0.51466,0.11972000000000001,0.0032009699,0.0066892113,0.0005194427,0.00084,0.6030047277,0.5494357155,0.5181700092
1797,7197,'scream_dsprites','annealed_vae',,,,,,100.0,47,-7877.31640625,100.2123718262,7989.4536132812,7777.0942382812,212.3517150879,0.2099,0.20020000000000002,0.21350000000000002,0.20420000000000002,0.5207200000000001,0.12424000000000002,0.002980471,0.0061198674,0.0009118117,0.0012000000000000001,0.6292992395,0.5508086317,0.5240353588000001
